x: 0.678748, y: 1.246018, inside_circle: no
x: -0.657633, y: 1.334978, inside_circle: no
x: -1.129586, y: -1.244317, inside_circle: no
x: -0.230387, y: 0.784639, inside_circle: yes
x: 0.389463, y: -1.089203, inside_circle: no
x: 1.048487, y: -1.414798, inside_circle: no
x: -0.101540, y: -1.074601, inside_circle: no
x: -0.338434, y: 1.494910, inside_circle: no
x: -0.382811, y: 0.141447, inside_circle: yes
x: -0.445414, y: 1.289757, inside_circle: no
x: -1.063919, y: 1.338553, inside_circle: no
x: -0.189210, y: -0.370064, inside_circle: yes
x: -0.954626, y: -0.864610, inside_circle: no
x: 0.310275, y: -1.481138, inside_circle: no
x: 1.187971, y: -1.301899, inside_circle: no
x: 1.144143, y: 0.976298, inside_circle: no
x: 0.229012, y: -0.172940, inside_circle: yes
x: 1.045458, y: 0.725354, inside_circle: no
x: 0.055590, y: 0.879483, inside_circle: yes
x: -1.393883, y: -0.976013, inside_circle: no
x: -1.350269, y: -0.175318, inside_circle: no
x: -0.685328, y: 0.282713, inside_circle: yes
x: -1.055462, y: -0.426118, inside_circle: no
x: -1.027381, y: 1.216125, inside_circle: no
x: 0.627789, y: -0.615759, inside_circle: yes
x: 0.944705, y: -1.191129, inside_circle: no
x: -0.581061, y: -0.020085, inside_circle: yes
x: 0.559020, y: 1.375714, inside_circle: no
x: 0.158245, y: -0.242088, inside_circle: yes
x: 1.071505, y: 0.856038, inside_circle: no
x: -0.305355, y: 0.788996, inside_circle: yes
x: 1.483384, y: 0.783674, inside_circle: no
x: 1.158941, y: 0.258508, inside_circle: no
x: -0.865787, y: -0.244362, inside_circle: yes
x: -1.216611, y: 0.310191, inside_circle: no
x: -1.166686, y: -1.206465, inside_circle: no
x: 0.017369, y: 1.064425, inside_circle: no
x: -0.785018, y: 1.123824, inside_circle: no
x: 0.162754, y: -1.102138, inside_circle: no
x: 0.134637, y: 0.620614, inside_circle: yes
x: 0.558454, y: 1.173661, inside_circle: no
x: 0.913250, y: 0.713152, inside_circle: no
x: -0.739428, y: 0.869919, inside_circle: no
x: 0.578635, y: -0.429715, inside_circle: yes
x: -0.301717, y: -0.545173, inside_circle: yes
x: -0.341583, y: -0.984134, inside_circle: no
x: 0.040463, y: -0.344125, inside_circle: yes
x: -0.972094, y: -1.008450, inside_circle: no
x: 0.782192, y: -0.205740, inside_circle: yes
x: 1.485677, y: -1.491538, inside_circle: no
x: 0.071224, y: 0.789176, inside_circle: yes
x: -1.276314, y: -0.979931, inside_circle: no
x: 0.871049, y: 0.528312, inside_circle: no
x: -0.992498, y: 1.337602, inside_circle: no
x: 0.980526, y: -0.879356, inside_circle: no
x: -0.423152, y: 1.328948, inside_circle: no
x: 0.017141, y: -0.185184, inside_circle: yes
x: -1.449526, y: -0.256619, inside_circle: no
x: 0.357136, y: 0.363492, inside_circle: yes
x: -0.413703, y: 0.339872, inside_circle: yes
x: -1.018279, y: -0.498998, inside_circle: no
x: -1.198920, y: -1.473949, inside_circle: no
x: -0.302530, y: -0.841013, inside_circle: yes
x: -0.019645, y: 0.485826, inside_circle: yes
x: -0.393398, y: 0.586142, inside_circle: yes
x: 0.752576, y: -1.332813, inside_circle: no
x: 0.889420, y: 0.179871, inside_circle: yes
x: -1.031875, y: -0.856659, inside_circle: no
x: 0.371124, y: 0.556868, inside_circle: yes
x: 1.323643, y: -0.103918, inside_circle: no
x: -1.181083, y: -1.021340, inside_circle: no
x: -0.414850, y: -0.256886, inside_circle: yes
x: 1.433032, y: -0.650793, inside_circle: no
x: 0.186862, y: -0.570071, inside_circle: yes
x: -0.483826, y: -0.370934, inside_circle: yes
x: -0.925451, y: -1.113218, inside_circle: no
x: -0.717024, y: 0.314355, inside_circle: yes
x: -0.704452, y: 0.085883, inside_circle: yes
x: 1.202925, y: -0.237224, inside_circle: no
x: -1.186342, y: 1.304237, inside_circle: no
x: -0.037212, y: -0.941904, inside_circle: yes
x: 0.751283, y: 0.551571, inside_circle: yes
x: -0.748420, y: 1.450899, inside_circle: no
x: -0.778292, y: 1.055701, inside_circle: no
x: 0.658319, y: -0.837556, inside_circle: no
x: 0.669103, y: -0.992866, inside_circle: no
x: 0.366385, y: 0.438534, inside_circle: yes
x: -0.817491, y: -0.536149, inside_circle: yes
x: 0.247746, y: 0.366011, inside_circle: yes
x: -0.263481, y: -0.432142, inside_circle: yes
x: 0.438144, y: 1.292250, inside_circle: no
x: 0.126613, y: -0.754047, inside_circle: yes
x: 0.300293, y: -0.629401, inside_circle: yes
x: 0.118795, y: 0.512040, inside_circle: yes
x: -0.912243, y: 0.073456, inside_circle: yes
x: -1.461206, y: 1.106631, inside_circle: no
x: -1.236912, y: -1.339317, inside_circle: no
x: -0.157022, y: -0.136696, inside_circle: yes
x: -0.670870, y: 1.334681, inside_circle: no
x: -0.072047, y: -0.930395, inside_circle: yes
x: 1.449061, y: -0.855953, inside_circle: no
x: 0.546990, y: 1.244512, inside_circle: no
x: 0.567853, y: 0.761647, inside_circle: yes
x: 1.380971, y: 0.732011, inside_circle: no
x: 0.122498, y: -0.677273, inside_circle: yes
x: 0.156966, y: -1.159424, inside_circle: no
x: -1.293087, y: 0.048463, inside_circle: no
x: -0.486620, y: 0.408608, inside_circle: yes
x: 1.273897, y: -1.374568, inside_circle: no
x: -0.290949, y: -0.940014, inside_circle: yes
x: 1.126653, y: 1.046692, inside_circle: no
x: 1.215138, y: 0.356297, inside_circle: no
x: -0.773178, y: -0.675510, inside_circle: no
x: 0.380102, y: -0.450296, inside_circle: yes
x: 0.525042, y: -0.680169, inside_circle: yes
x: -0.075167, y: -0.095041, inside_circle: yes
x: -0.173602, y: 0.394107, inside_circle: yes
x: -0.116458, y: 0.540002, inside_circle: yes
x: 1.295576, y: -0.011253, inside_circle: no
x: 0.442737, y: -0.590546, inside_circle: yes
x: -0.474712, y: 0.401616, inside_circle: yes
x: -0.605614, y: 0.303237, inside_circle: yes
x: 1.486755, y: 0.617556, inside_circle: no
x: -1.219212, y: 0.443262, inside_circle: no
x: 1.263010, y: -0.083171, inside_circle: no
x: 1.476188, y: -0.567926, inside_circle: no
x: -1.231206, y: -1.455484, inside_circle: no
x: -1.061598, y: 0.745960, inside_circle: no
x: 0.281157, y: 1.019770, inside_circle: no
x: 1.102063, y: 0.187069, inside_circle: no
x: -0.459933, y: 0.486332, inside_circle: yes
x: -0.223025, y: -0.398992, inside_circle: yes
x: -0.781537, y: -0.077686, inside_circle: yes
x: -0.893109, y: -0.497560, inside_circle: no
x: -0.746414, y: 0.264559, inside_circle: yes
x: -0.955977, y: -0.935857, inside_circle: no
x: -0.802975, y: -0.891520, inside_circle: no
x: 0.970786, y: -0.409437, inside_circle: no
x: -0.899932, y: -0.843411, inside_circle: no
x: 1.001755, y: -1.275107, inside_circle: no
x: -0.157979, y: -0.079805, inside_circle: yes
x: 0.397361, y: 0.729197, inside_circle: yes
x: 0.414317, y: 0.212542, inside_circle: yes
x: -0.560488, y: -0.151649, inside_circle: yes
x: 0.758437, y: -0.692569, inside_circle: no
x: -1.060649, y: 1.201559, inside_circle: no
x: 0.076591, y: 0.674554, inside_circle: yes
x: -0.717870, y: -0.536480, inside_circle: yes
x: -0.452350, y: -1.348923, inside_circle: no
x: 0.901125, y: -0.159150, inside_circle: yes
x: -0.729669, y: -0.878186, inside_circle: no
x: -0.145387, y: -1.088133, inside_circle: no
x: -1.024513, y: -0.160381, inside_circle: no
x: -0.067642, y: 1.008663, inside_circle: no
x: 0.820836, y: 1.251480, inside_circle: no
x: 1.411523, y: 1.304929, inside_circle: no
x: -0.911927, y: -1.337570, inside_circle: no
x: -0.635872, y: 1.189241, inside_circle: no
x: 0.311653, y: -1.000432, inside_circle: no
x: 1.254165, y: 1.442435, inside_circle: no
x: 0.890843, y: 0.341723, inside_circle: yes
x: -1.148629, y: 1.418297, inside_circle: no
x: -0.774945, y: -0.551663, inside_circle: yes
x: -0.783971, y: -0.641410, inside_circle: no
x: 1.107622, y: 1.096441, inside_circle: no
x: 0.846817, y: -1.352200, inside_circle: no
x: -0.466957, y: -0.921158, inside_circle: no
x: -0.879298, y: 1.361230, inside_circle: no
x: -0.303696, y: 0.466933, inside_circle: yes
x: -1.477802, y: -1.284842, inside_circle: no
x: 0.772426, y: -0.947837, inside_circle: no
x: 0.595395, y: 0.816568, inside_circle: no
x: -1.295813, y: -0.956283, inside_circle: no
x: 0.597372, y: -0.862573, inside_circle: no
x: 0.325978, y: -0.756839, inside_circle: yes
x: 0.731702, y: 0.679559, inside_circle: yes
x: -0.597886, y: 0.456185, inside_circle: yes
x: 0.749934, y: -1.158572, inside_circle: no
x: 0.204804, y: -0.008786, inside_circle: yes
x: -0.895469, y: 1.340873, inside_circle: no
x: 0.975513, y: 0.676171, inside_circle: no
x: -1.293873, y: 0.647665, inside_circle: no
x: 0.403063, y: -1.181216, inside_circle: no
x: -0.773958, y: 0.355438, inside_circle: yes
x: 0.510204, y: 0.821033, inside_circle: yes
x: -0.311350, y: 0.436175, inside_circle: yes
x: -0.260625, y: -1.378016, inside_circle: no
x: -1.156638, y: 1.209437, inside_circle: no
x: -1.363069, y: -1.417897, inside_circle: no
x: 0.854396, y: 0.884224, inside_circle: no
x: 1.455671, y: -0.053465, inside_circle: no
x: 1.313748, y: -0.632248, inside_circle: no
x: -0.392920, y: -1.297766, inside_circle: no
x: 1.267877, y: 0.832439, inside_circle: no
x: 0.357064, y: 1.005743, inside_circle: no
x: 0.699324, y: 0.823145, inside_circle: no
x: -1.049648, y: 0.750105, inside_circle: no
x: 0.165026, y: 1.226235, inside_circle: no
x: 0.581934, y: -0.761149, inside_circle: yes
x: 1.002957, y: 1.166129, inside_circle: no
x: 0.259344, y: -0.615778, inside_circle: yes
x: 1.328604, y: 0.836246, inside_circle: no
x: 1.216786, y: -0.149554, inside_circle: no
x: -1.311914, y: -1.038965, inside_circle: no
x: -0.261215, y: -0.528810, inside_circle: yes
x: -0.159730, y: -0.053460, inside_circle: yes
x: 1.262674, y: 0.346462, inside_circle: no
x: 1.235668, y: 1.480769, inside_circle: no
x: 1.409690, y: -0.293827, inside_circle: no
x: 0.083728, y: -1.390031, inside_circle: no
x: -1.353362, y: -1.319718, inside_circle: no
x: -0.673053, y: 0.975676, inside_circle: no
x: -0.613713, y: -0.839110, inside_circle: no
x: -0.012177, y: -1.231035, inside_circle: no
x: -0.635064, y: -0.646637, inside_circle: yes
x: 1.105340, y: -0.055413, inside_circle: no
x: -1.331121, y: 1.487328, inside_circle: no
x: -0.730500, y: -1.030935, inside_circle: no
x: 0.987790, y: -1.154245, inside_circle: no
x: 0.818268, y: -0.231206, inside_circle: yes
x: 0.374543, y: -0.009896, inside_circle: yes
x: 0.146004, y: 0.463805, inside_circle: yes
x: -0.022826, y: -1.235905, inside_circle: no
x: -0.190130, y: -0.345213, inside_circle: yes
x: 0.802510, y: 0.701621, inside_circle: no
x: -1.309729, y: 0.701285, inside_circle: no
x: 1.169226, y: 0.784006, inside_circle: no
x: 0.829211, y: 0.532051, inside_circle: yes
x: -0.494136, y: 0.932489, inside_circle: no
x: -1.420451, y: -0.865557, inside_circle: no
x: 0.599470, y: 0.454180, inside_circle: yes
x: 0.695747, y: -0.947328, inside_circle: no
x: -0.503777, y: 0.359320, inside_circle: yes
x: -0.737060, y: -1.421271, inside_circle: no
x: -1.276351, y: 0.914989, inside_circle: no
x: -1.284580, y: -0.134125, inside_circle: no
x: 1.220579, y: 1.421069, inside_circle: no
x: -1.213217, y: -0.245014, inside_circle: no
x: 0.032150, y: -0.782710, inside_circle: yes
x: -0.281902, y: -0.022186, inside_circle: yes
x: -1.187755, y: 0.082546, inside_circle: no
x: -1.295762, y: 1.422360, inside_circle: no
x: 0.217411, y: -1.114277, inside_circle: no
x: 0.820143, y: -1.107176, inside_circle: no
x: 0.999980, y: -1.424924, inside_circle: no
x: -1.488930, y: 1.375010, inside_circle: no
x: 0.086907, y: -0.472048, inside_circle: yes
x: -0.303225, y: -0.162889, inside_circle: yes
x: -0.210658, y: 0.216300, inside_circle: yes
x: 0.218058, y: -0.013192, inside_circle: yes
x: 0.185135, y: -0.963896, inside_circle: yes
x: 0.271915, y: 0.394962, inside_circle: yes
x: -1.288136, y: 1.404280, inside_circle: no
x: -0.711589, y: 0.151827, inside_circle: yes
x: 0.843211, y: 0.417543, inside_circle: yes
x: -1.329053, y: -1.350732, inside_circle: no
x: -0.536257, y: 0.993214, inside_circle: no
x: 1.439539, y: 0.110410, inside_circle: no
x: -0.743064, y: 0.990366, inside_circle: no
x: -0.250436, y: -0.486906, inside_circle: yes
x: 1.235857, y: -0.434387, inside_circle: no
x: -0.071534, y: -0.812032, inside_circle: yes
x: -0.948781, y: 1.195807, inside_circle: no
x: 0.390194, y: 0.990744, inside_circle: no
x: 0.133570, y: -0.139434, inside_circle: yes
x: 0.378353, y: 0.123687, inside_circle: yes
x: 0.151774, y: -0.051915, inside_circle: yes
x: 0.798722, y: 0.687149, inside_circle: no
x: -1.085053, y: 1.292738, inside_circle: no
x: 0.773068, y: -1.129874, inside_circle: no
x: -1.467705, y: -1.027307, inside_circle: no
x: 0.873715, y: -1.495255, inside_circle: no
x: -1.212706, y: 0.335364, inside_circle: no
x: -0.681082, y: -0.874825, inside_circle: no
x: -0.365334, y: 1.273367, inside_circle: no
x: -0.753004, y: -0.032463, inside_circle: yes
x: -1.497822, y: 0.577497, inside_circle: no
x: -1.305977, y: -0.647773, inside_circle: no
x: -0.196076, y: 1.192871, inside_circle: no
x: -0.555314, y: -1.316039, inside_circle: no
x: -0.292234, y: -0.427627, inside_circle: yes
x: 1.243013, y: -0.700124, inside_circle: no
x: -0.077031, y: -0.840429, inside_circle: yes
x: 0.981719, y: -0.281739, inside_circle: no
x: -0.802119, y: -1.171017, inside_circle: no
x: -0.907747, y: -0.572931, inside_circle: no
x: -0.331997, y: 1.431911, inside_circle: no
x: -1.284223, y: -0.886132, inside_circle: no
x: 0.653772, y: -1.289944, inside_circle: no
x: 0.497915, y: -1.278438, inside_circle: no
x: 0.729620, y: 0.376584, inside_circle: yes
x: -0.395081, y: -0.633371, inside_circle: yes
x: 1.472247, y: 1.486610, inside_circle: no
x: 0.005910, y: 1.186467, inside_circle: no
x: -0.219215, y: 0.606781, inside_circle: yes
x: -1.210459, y: 0.726803, inside_circle: no
x: -0.571375, y: -0.836535, inside_circle: no
x: -0.703328, y: 0.914785, inside_circle: no
x: 0.980056, y: -1.168027, inside_circle: no
x: 1.142044, y: -1.203088, inside_circle: no
x: -0.497528, y: 1.104618, inside_circle: no
x: 0.598214, y: 0.555578, inside_circle: yes
x: -0.941067, y: -1.407448, inside_circle: no
x: -0.320225, y: 1.351478, inside_circle: no
x: 0.013711, y: 0.118006, inside_circle: yes
x: -0.317094, y: 0.482157, inside_circle: yes
x: 1.297098, y: 0.170699, inside_circle: no
x: -0.414446, y: -0.339899, inside_circle: yes
x: -1.386122, y: 1.439311, inside_circle: no
x: -0.148701, y: -1.047335, inside_circle: no
x: 0.112878, y: 0.677171, inside_circle: yes
x: 0.084486, y: 0.077438, inside_circle: yes
x: 1.397923, y: -1.228047, inside_circle: no
x: -1.054742, y: 0.852310, inside_circle: no
x: -1.134355, y: -1.497976, inside_circle: no
x: -0.649678, y: -1.095219, inside_circle: no
x: 0.478876, y: 0.702764, inside_circle: yes
x: 0.651409, y: 1.031519, inside_circle: no
x: -1.333041, y: -1.197004, inside_circle: no
x: -0.180516, y: -0.871263, inside_circle: yes
x: -0.431247, y: 0.268327, inside_circle: yes
x: 0.409904, y: -0.986441, inside_circle: no
x: 0.200170, y: 0.447966, inside_circle: yes
x: -0.372906, y: -0.004433, inside_circle: yes
x: -0.574271, y: -1.369507, inside_circle: no
x: -1.009719, y: -0.196930, inside_circle: no
x: -0.040388, y: 0.043373, inside_circle: yes
x: -0.245566, y: 1.380753, inside_circle: no
x: -0.879412, y: -1.231514, inside_circle: no
x: -1.333259, y: -0.492261, inside_circle: no
x: -1.202042, y: 0.126875, inside_circle: no
x: -0.693865, y: -1.029028, inside_circle: no
x: 1.399055, y: 0.606019, inside_circle: no
x: 1.471342, y: -1.341765, inside_circle: no
x: -0.049560, y: 0.043245, inside_circle: yes
x: -1.405381, y: 0.320753, inside_circle: no
x: -1.288529, y: 0.099673, inside_circle: no
x: 0.540002, y: 1.145118, inside_circle: no
x: 0.868984, y: -0.788430, inside_circle: no
x: -1.020329, y: 0.458808, inside_circle: no
x: 1.313879, y: -0.442859, inside_circle: no
x: -1.085535, y: 0.842644, inside_circle: no
x: -0.778424, y: 1.229571, inside_circle: no
x: 0.136004, y: 0.240167, inside_circle: yes
x: 1.374364, y: 0.799688, inside_circle: no
x: -1.275776, y: 1.177797, inside_circle: no
x: 0.432914, y: 0.575570, inside_circle: yes
x: 0.378696, y: 0.764559, inside_circle: yes
x: -0.349770, y: 1.435689, inside_circle: no
x: 1.038053, y: -0.140727, inside_circle: no
x: -1.131175, y: 1.027107, inside_circle: no
x: 1.106500, y: -0.987850, inside_circle: no
x: 1.490273, y: 1.373777, inside_circle: no
x: -0.497291, y: 0.671602, inside_circle: yes
x: -0.337858, y: -0.604821, inside_circle: yes
x: 1.057175, y: -0.482225, inside_circle: no
x: 1.338110, y: -1.399611, inside_circle: no
x: 1.422932, y: 1.358688, inside_circle: no
x: 1.127845, y: 0.438350, inside_circle: no
x: 1.052823, y: -0.601297, inside_circle: no
x: 0.506191, y: 0.179697, inside_circle: yes
x: -0.455435, y: 0.014295, inside_circle: yes
x: 0.529132, y: 0.458384, inside_circle: yes
x: -0.729858, y: -0.149567, inside_circle: yes
x: 1.180560, y: 1.334997, inside_circle: no
x: 1.335050, y: -0.595915, inside_circle: no
x: -0.388855, y: 0.839388, inside_circle: yes
x: 1.133364, y: 0.642483, inside_circle: no
x: -0.312352, y: -0.211106, inside_circle: yes
x: -0.871924, y: -0.746091, inside_circle: no
x: 0.499165, y: 0.342227, inside_circle: yes
x: 0.300434, y: 0.243800, inside_circle: yes
x: -0.659164, y: -0.994050, inside_circle: no
x: 1.276476, y: -1.407802, inside_circle: no
x: 0.098945, y: -0.223183, inside_circle: yes
x: -0.591493, y: -0.489928, inside_circle: yes
x: 0.696227, y: 0.173887, inside_circle: yes
x: 0.582092, y: 0.194716, inside_circle: yes
x: -0.676792, y: 0.933625, inside_circle: no
x: -0.582033, y: -0.156604, inside_circle: yes
x: 1.372200, y: -1.180448, inside_circle: no
x: -1.290172, y: 0.974665, inside_circle: no
x: 1.403210, y: -1.067891, inside_circle: no
x: 0.036102, y: -0.130624, inside_circle: yes
x: -0.881357, y: -0.829093, inside_circle: no
x: 0.482936, y: -0.851778, inside_circle: yes
x: -0.897188, y: -0.027716, inside_circle: yes
x: 1.128515, y: 1.460691, inside_circle: no
x: -0.091598, y: -1.256379, inside_circle: no
x: 1.320372, y: -0.675575, inside_circle: no
x: -0.670953, y: 0.086787, inside_circle: yes
x: 0.218115, y: -0.571451, inside_circle: yes
x: -1.491635, y: -1.145131, inside_circle: no
x: -0.349310, y: -0.128037, inside_circle: yes
x: 1.087792, y: 0.985388, inside_circle: no
x: -0.923994, y: -0.367655, inside_circle: yes
x: -0.020597, y: 1.162530, inside_circle: no
x: 1.378525, y: -0.798076, inside_circle: no
x: 1.379566, y: 0.833301, inside_circle: no
x: 0.467984, y: -0.038751, inside_circle: yes
x: -0.888987, y: -0.145332, inside_circle: yes
x: -0.398813, y: -0.050583, inside_circle: yes
x: -1.198086, y: 0.285342, inside_circle: no
x: 0.665568, y: 0.393822, inside_circle: yes
x: 1.172023, y: 0.339028, inside_circle: no
x: -0.817201, y: -0.878637, inside_circle: no
x: -0.977470, y: -1.132430, inside_circle: no
x: -1.223391, y: 1.430318, inside_circle: no
x: 0.850781, y: -0.656754, inside_circle: no
x: -0.558027, y: -0.364049, inside_circle: yes
x: 0.040984, y: -1.311948, inside_circle: no
x: -1.125565, y: -1.227969, inside_circle: no
x: -0.284475, y: -0.016667, inside_circle: yes
x: -1.018029, y: -0.460971, inside_circle: no
x: 0.886952, y: -1.178883, inside_circle: no
x: -0.918153, y: -0.689219, inside_circle: no
x: 0.089943, y: -0.100714, inside_circle: yes
x: 1.008600, y: -1.217508, inside_circle: no
x: -1.227534, y: -0.879260, inside_circle: no
x: 0.367318, y: 0.175115, inside_circle: yes
